id,title,description,intent,keywords,sample_questions,status
dich_vu__cong_dich_vu_cong__prob_4,Dịch vụ Cổng dịch vụ công hỗ trợ nguồn tiền nào?,Thông tin chi tiết về dịch vụ cổng dịch vụ công hỗ trợ nguồn tiền nào trong dịch vụ Cổng dịch vụ công trên ứng dụng VNPT Money,dich_vu_cong_dich_vu_cong_ho_tro_nguon_tien_nao,"Cổng dịch vụ công,Cổng,công,hỗ,trợ,nguồn,tiền",Dịch vụ Cổng dịch vụ công hỗ trợ nguồn tiền nào?|Tôi muốn hỏi về dịch vụ cổng dịch vụ công hỗ trợ nguồn tiền nào|Dịch vụ Cổng dịch vụ công hỗ trợ nguồn tiền nào trong dịch vụ Cổng dịch vụ công?,active
dich_vu__cong_dich_vu_cong__prob_5,Thanh toán trên Cổng dịch vụ công có cần đăng nhập tài khoản Cổng DVCQG không?,Thông tin chi tiết về thanh toán trên cổng dịch vụ công có cần đăng nhập tài khoản cổng dvcqg không trong dịch vụ Cổng dịch vụ công trên ứng dụng VNPT Money,thanh_toan_tren_cong_dich_vu_cong_co_can_dang_nhap_tai_khoan_cong_dvcqg_khong,"Cổng dịch vụ công,Thanh,toán,Cổng,công,đăng,nhập,tài,khoản,DVCQG",Thanh toán trên Cổng dịch vụ công có cần đăng nhập tài khoản Cổng DVCQG không?|Tôi muốn hỏi về thanh toán trên cổng dịch vụ công có cần đăng nhập tài khoản cổng dvcqg không|Thanh toán trên Cổng dịch vụ công có cần đăng nhập tài khoản Cổng DVCQG không trong dịch vụ Cổng dịch vụ công?,active
dich_vu__cong_dich_vu_cong__prob_6,Biên lai thanh toán Dịch vụ công có giá trị pháp lý không?,Thông tin chi tiết về biên lai thanh toán dịch vụ công có giá trị pháp lý không trong dịch vụ Cổng dịch vụ công trên ứng dụng VNPT Money,bien_lai_thanh_toan_dich_vu_cong_co_gia_tri_phap_ly_khong,"Cổng dịch vụ công,Biên,lai,thanh,toán,công,giá,trị,pháp,lý",Biên lai thanh toán Dịch vụ công có giá trị pháp lý không?|Tôi muốn hỏi về biên lai thanh toán dịch vụ công có giá trị pháp lý không|Biên lai thanh toán Dịch vụ công có giá trị pháp lý không trong dịch vụ Cổng dịch vụ công?,active
dich_vu__cong_dich_vu_cong__prob_7,"Lỗi ""Mã hồ sơ không tồn tại"" khi thanh toán?","Thông tin chi tiết về lỗi ""mã hồ sơ không tồn tại"" khi thanh toán trong dịch vụ Cổng dịch vụ công trên ứng dụng VNPT Money",loi_ma_ho_so_khong_ton_tai_khi_thanh_toan,"Cổng dịch vụ công,Lỗi,Mã,hồ,sơ,tồn,thanh,toán","Lỗi ""Mã hồ sơ không tồn tại"" khi thanh toán?|Tôi gặp tình huống lỗi ""mã hồ sơ không tồn tại"" khi thanh toán, phải làm sao?|Xử lý khi Cổng dịch vụ công bị lỗi?",active
dich_vu__dong_bhyt_bhxh__prob_1,"Hướng dẫn sử dụng dịch vụ Đóng BHYT, BHXH","Thông tin chi tiết về hướng dẫn sử dụng dịch vụ đóng bhyt, bhxh trong dịch vụ Đóng BHYT, BHXH trên ứng dụng VNPT Money",huong_dan_su_dung_dich_vu_dong_bhyt_bhxh,"Đóng BHYT, BHXH,Hướng,dẫn,sử,dụng,Đóng,BHYT,BHXH","Hướng dẫn sử dụng dịch vụ Đóng BHYT, BHXH?|Làm sao để sử dụng dịch vụ đóng bhyt, bhxh?|Cách sử dụng dịch vụ đóng bhyt, bhxh trên VNPT Money?",active
dich_vu__dong_bhyt_bhxh__prob_2,"Kiểm tra lịch sử giao dịch Đóng BHYT, BHXH","Thông tin chi tiết về kiểm tra lịch sử giao dịch đóng bhyt, bhxh trong dịch vụ Đóng BHYT, BHXH trên ứng dụng VNPT Money",kiem_tra_lich_su_giao_dich_dong_bhyt_bhxh,"Đóng BHYT, BHXH,Kiểm,tra,lịch,sử,giao,Đóng,BHYT,BHXH","Kiểm tra lịch sử giao dịch Đóng BHYT, BHXH?|Xem lịch sử giao dịch đóng bhyt, bhxh ở đâu?|Tra cứu lịch sử giao dịch đóng bhyt, bhxh?",active
dich_vu__dong_bhyt_bhxh__prob_3,"Lỗi thanh toán Đóng BHYT, BHXH bị treo","Thông tin chi tiết về lỗi thanh toán đóng bhyt, bhxh bị treo trong dịch vụ Đóng BHYT, BHXH trên ứng dụng VNPT Money",loi_thanh_toan_dong_bhyt_bhxh_bi_treo,"Đóng BHYT, BHXH,Lỗi,thanh,toán,Đóng,BHYT,BHXH,treo","Lỗi thanh toán Đóng BHYT, BHXH bị treo?|Tôi gặp tình huống lỗi thanh toán đóng bhyt, bhxh bị treo, phải làm sao?|Xử lý khi Đóng BHYT, BHXH bị lỗi?",active
dich_vu__dong_bhyt_bhxh__prob_4,"Dịch vụ Đóng BHYT, BHXH hỗ trợ nguồn tiền nào?","Thông tin chi tiết về dịch vụ đóng bhyt, bhxh hỗ trợ nguồn tiền nào trong dịch vụ Đóng BHYT, BHXH trên ứng dụng VNPT Money",dich_vu_dong_bhyt_bhxh_ho_tro_nguon_tien_nao,"Đóng BHYT, BHXH,Đóng,BHYT,BHXH,hỗ,trợ,nguồn,tiền","Dịch vụ Đóng BHYT, BHXH hỗ trợ nguồn tiền nào?|Tôi muốn hỏi về dịch vụ đóng bhyt, bhxh hỗ trợ nguồn tiền nào|Dịch vụ Đóng BHYT, BHXH hỗ trợ nguồn tiền nào trong dịch vụ Đóng BHYT, BHXH?",active
dich_vu__dong_bhyt_bhxh__prob_5,Gia hạn thẻ BHYT qua app thì bao lâu được cập nhật?,"Thông tin chi tiết về gia hạn thẻ bhyt qua app thì bao lâu được cập nhật trong dịch vụ Đóng BHYT, BHXH trên ứng dụng VNPT Money",gia_han_the_bhyt_qua_app_thi_bao_lau_duoc_cap_nhat,"Đóng BHYT, BHXH,Gia,hạn,thẻ,BHYT,qua,app,lâu,cập,nhật","Gia hạn thẻ BHYT qua app thì bao lâu được cập nhật?|Tôi muốn hỏi về gia hạn thẻ bhyt qua app thì bao lâu được cập nhật|Gia hạn thẻ BHYT qua app thì bao lâu được cập nhật trong dịch vụ Đóng BHYT, BHXH?",active
dich_vu__dong_bhyt_bhxh__prob_6,Tôi có thể đóng BHXH tự nguyện cho người thân không?,"Thông tin chi tiết về tôi có thể đóng bhxh tự nguyện cho người thân không trong dịch vụ Đóng BHYT, BHXH trên ứng dụng VNPT Money",toi_co_the_dong_bhxh_tu_nguyen_cho_nguoi_than_khong,"Đóng BHYT, BHXH,đóng,BHXH,tự,nguyện,người,thân","Tôi có thể đóng BHXH tự nguyện cho người thân không?|Tôi muốn hỏi về tôi có thể đóng bhxh tự nguyện cho người thân không|Tôi có thể đóng BHXH tự nguyện cho người thân không trong dịch vụ Đóng BHYT, BHXH?",active
dich_vu__dong_bhyt_bhxh__prob_7,Mã số BHXH gồm bao nhiêu số?,"Thông tin chi tiết về mã số bhxh gồm bao nhiêu số trong dịch vụ Đóng BHYT, BHXH trên ứng dụng VNPT Money",ma_so_bhxh_gom_bao_nhieu_so,"Đóng BHYT, BHXH,Mã,số,BHXH,gồm,nhiêu","Mã số BHXH gồm bao nhiêu số?|Tôi muốn hỏi về mã số bhxh gồm bao nhiêu số|Mã số BHXH gồm bao nhiêu số trong dịch vụ Đóng BHYT, BHXH?",active
dich_vu__nop_thue_le_phi_truoc_ba__prob_1,Hướng dẫn sử dụng dịch vụ Nộp thuế - lệ phí trước bạ,Thông tin chi tiết về hướng dẫn sử dụng dịch vụ nộp thuế - lệ phí trước bạ trong dịch vụ Nộp thuế - lệ phí trước bạ trên ứng dụng VNPT Money,huong_dan_su_dung_dich_vu_nop_thue_le_phi_truoc_ba,"Nộp thuế - lệ phí trước bạ,Hướng,dẫn,sử,dụng,Nộp,thuế,lệ,phí,trước",Hướng dẫn sử dụng dịch vụ Nộp thuế - lệ phí trước bạ?|Làm sao để sử dụng dịch vụ nộp thuế - lệ phí trước bạ?|Cách sử dụng dịch vụ nộp thuế - lệ phí trước bạ trên VNPT Money?,active
dich_vu__nop_thue_le_phi_truoc_ba__prob_2,Kiểm tra lịch sử giao dịch Nộp thuế - lệ phí trước bạ,Thông tin chi tiết về kiểm tra lịch sử giao dịch nộp thuế - lệ phí trước bạ trong dịch vụ Nộp thuế - lệ phí trước bạ trên ứng dụng VNPT Money,kiem_tra_lich_su_giao_dich_nop_thue_le_phi_truoc_ba,"Nộp thuế - lệ phí trước bạ,Kiểm,tra,lịch,sử,giao,Nộp,thuế,lệ,phí",Kiểm tra lịch sử giao dịch Nộp thuế - lệ phí trước bạ?|Xem lịch sử giao dịch nộp thuế - lệ phí trước bạ ở đâu?|Tra cứu lịch sử giao dịch nộp thuế - lệ phí trước bạ?,active
dich_vu__nop_thue_le_phi_truoc_ba__prob_3,Lỗi thanh toán Nộp thuế - lệ phí trước bạ bị treo,Thông tin chi tiết về lỗi thanh toán nộp thuế - lệ phí trước bạ bị treo trong dịch vụ Nộp thuế - lệ phí trước bạ trên ứng dụng VNPT Money,loi_thanh_toan_nop_thue_le_phi_truoc_ba_bi_treo,"Nộp thuế - lệ phí trước bạ,Lỗi,thanh,toán,Nộp,thuế,lệ,phí,trước,bạ","Lỗi thanh toán Nộp thuế - lệ phí trước bạ bị treo?|Tôi gặp tình huống lỗi thanh toán nộp thuế - lệ phí trước bạ bị treo, phải làm sao?|Xử lý khi Nộp thuế - lệ phí trước bạ bị lỗi?",active
dich_vu__nop_thue_le_phi_truoc_ba__prob_4,Dịch vụ Nộp thuế - lệ phí trước bạ hỗ trợ nguồn tiền nào?,Thông tin chi tiết về dịch vụ nộp thuế - lệ phí trước bạ hỗ trợ nguồn tiền nào trong dịch vụ Nộp thuế - lệ phí trước bạ trên ứng dụng VNPT Money,dich_vu_nop_thue_le_phi_truoc_ba_ho_tro_nguon_tien_nao,"Nộp thuế - lệ phí trước bạ,Nộp,thuế,lệ,phí,trước,bạ,hỗ,trợ,nguồn",Dịch vụ Nộp thuế - lệ phí trước bạ hỗ trợ nguồn tiền nào?|Tôi muốn hỏi về dịch vụ nộp thuế - lệ phí trước bạ hỗ trợ nguồn tiền nào|Dịch vụ Nộp thuế - lệ phí trước bạ hỗ trợ nguồn tiền nào trong dịch vụ Nộp thuế - lệ phí trước bạ?,active
dich_vu__nop_thue_le_phi_truoc_ba__prob_5,Nộp lệ phí trước bạ ô tô xe máy qua app có cần ra Kho bạc nữa không?,Thông tin chi tiết về nộp lệ phí trước bạ ô tô xe máy qua app có cần ra kho bạc nữa không trong dịch vụ Nộp thuế - lệ phí trước bạ trên ứng dụng VNPT Money,nop_le_phi_truoc_ba_o_to_xe_may_qua_app_co_can_ra_kho_bac_nua_khong,"Nộp thuế - lệ phí trước bạ,Nộp,lệ,phí,trước,bạ,tô,xe,máy,qua",Nộp lệ phí trước bạ ô tô xe máy qua app có cần ra Kho bạc nữa không?|Tôi muốn hỏi về nộp lệ phí trước bạ ô tô xe máy qua app có cần ra kho bạc nữa không|Nộp lệ phí trước bạ ô tô xe máy qua app có cần ra Kho bạc nữa không trong dịch vụ Nộp thuế - lệ phí trước bạ?,active
dich_vu__nop_thue_le_phi_truoc_ba__prob_6,Mã hồ sơ nộp lệ phí trước bạ lấy ở đâu?,Thông tin chi tiết về mã hồ sơ nộp lệ phí trước bạ lấy ở đâu trong dịch vụ Nộp thuế - lệ phí trước bạ trên ứng dụng VNPT Money,ma_ho_so_nop_le_phi_truoc_ba_lay_o_dau,"Nộp thuế - lệ phí trước bạ,Mã,hồ,sơ,nộp,lệ,phí,trước,bạ,lấy",Mã hồ sơ nộp lệ phí trước bạ lấy ở đâu?|Tôi muốn hỏi về mã hồ sơ nộp lệ phí trước bạ lấy ở đâu|Mã hồ sơ nộp lệ phí trước bạ lấy ở đâu trong dịch vụ Nộp thuế - lệ phí trước bạ?,active
dich_vu__nop_thue_le_phi_truoc_ba__prob_7,Nộp thuế đất phi nông nghiệp được không?,Thông tin chi tiết về nộp thuế đất phi nông nghiệp được không trong dịch vụ Nộp thuế - lệ phí trước bạ trên ứng dụng VNPT Money,nop_thue_dat_phi_nong_nghiep_duoc_khong,"Nộp thuế - lệ phí trước bạ,Nộp,thuế,đất,phi,nông,nghiệp",Nộp thuế đất phi nông nghiệp được không?|Tôi muốn hỏi về nộp thuế đất phi nông nghiệp được không|Nộp thuế đất phi nông nghiệp được không trong dịch vụ Nộp thuế - lệ phí trước bạ?,active
dich_vu__nop_phat_giao_thong__prob_1,Hướng dẫn sử dụng dịch vụ Nộp phạt giao thông,Thông tin chi tiết về hướng dẫn sử dụng dịch vụ nộp phạt giao thông trong dịch vụ Nộp phạt giao thông trên ứng dụng VNPT Money,huong_dan_su_dung_dich_vu_nop_phat_giao_thong,"Nộp phạt giao thông,Hướng,dẫn,sử,dụng,Nộp,phạt,giao,thông",Hướng dẫn sử dụng dịch vụ Nộp phạt giao thông?|Làm sao để sử dụng dịch vụ nộp phạt giao thông?|Cách sử dụng dịch vụ nộp phạt giao thông trên VNPT Money?,active
dich_vu__nop_phat_giao_thong__prob_2,Kiểm tra lịch sử giao dịch Nộp phạt giao thông,Thông tin chi tiết về kiểm tra lịch sử giao dịch nộp phạt giao thông trong dịch vụ Nộp phạt giao thông trên ứng dụng VNPT Money,kiem_tra_lich_su_giao_dich_nop_phat_giao_thong,"Nộp phạt giao thông,Kiểm,tra,lịch,sử,giao,Nộp,phạt,thông",Kiểm tra lịch sử giao dịch Nộp phạt giao thông?|Xem lịch sử giao dịch nộp phạt giao thông ở đâu?|Tra cứu lịch sử giao dịch nộp phạt giao thông?,active
dich_vu__nop_phat_giao_thong__prob_3,Lỗi thanh toán Nộp phạt giao thông bị treo,Thông tin chi tiết về lỗi thanh toán nộp phạt giao thông bị treo trong dịch vụ Nộp phạt giao thông trên ứng dụng VNPT Money,loi_thanh_toan_nop_phat_giao_thong_bi_treo,"Nộp phạt giao thông,Lỗi,thanh,toán,Nộp,phạt,giao,thông,treo","Lỗi thanh toán Nộp phạt giao thông bị treo?|Tôi gặp tình huống lỗi thanh toán nộp phạt giao thông bị treo, phải làm sao?|Xử lý khi Nộp phạt giao thông bị lỗi?",active
dich_vu__nop_phat_giao_thong__prob_4,Dịch vụ Nộp phạt giao thông hỗ trợ nguồn tiền nào?,Thông tin chi tiết về dịch vụ nộp phạt giao thông hỗ trợ nguồn tiền nào trong dịch vụ Nộp phạt giao thông trên ứng dụng VNPT Money,dich_vu_nop_phat_giao_thong_ho_tro_nguon_tien_nao,"Nộp phạt giao thông,Nộp,phạt,giao,thông,hỗ,trợ,nguồn,tiền",Dịch vụ Nộp phạt giao thông hỗ trợ nguồn tiền nào?|Tôi muốn hỏi về dịch vụ nộp phạt giao thông hỗ trợ nguồn tiền nào|Dịch vụ Nộp phạt giao thông hỗ trợ nguồn tiền nào trong dịch vụ Nộp phạt giao thông?,active
dich_vu__nop_phat_giao_thong__prob_5,Nộp phạt xong thì bao giờ được trả lại giấy tờ xe?,Thông tin chi tiết về nộp phạt xong thì bao giờ được trả lại giấy tờ xe trong dịch vụ Nộp phạt giao thông trên ứng dụng VNPT Money,nop_phat_xong_thi_bao_gio_duoc_tra_lai_giay_to_xe,"Nộp phạt giao thông,Nộp,phạt,xong,giờ,trả,lại,giấy,tờ,xe",Nộp phạt xong thì bao giờ được trả lại giấy tờ xe?|Tôi muốn hỏi về nộp phạt xong thì bao giờ được trả lại giấy tờ xe|Nộp phạt xong thì bao giờ được trả lại giấy tờ xe trong dịch vụ Nộp phạt giao thông?,active
dich_vu__nop_phat_giao_thong__prob_6,Số quyết định xử phạt lấy ở đâu?,Thông tin chi tiết về số quyết định xử phạt lấy ở đâu trong dịch vụ Nộp phạt giao thông trên ứng dụng VNPT Money,so_quyet_dinh_xu_phat_lay_o_dau,"Nộp phạt giao thông,Số,quyết,định,xử,phạt,lấy,đâu",Số quyết định xử phạt lấy ở đâu?|Tôi muốn hỏi về số quyết định xử phạt lấy ở đâu|Số quyết định xử phạt lấy ở đâu trong dịch vụ Nộp phạt giao thông?,active
dich_vu__nop_phat_giao_thong__prob_7,Nộp phạt nguội qua app được không?,Thông tin chi tiết về nộp phạt nguội qua app được không trong dịch vụ Nộp phạt giao thông trên ứng dụng VNPT Money,nop_phat_nguoi_qua_app_duoc_khong,"Nộp phạt giao thông,Nộp,phạt,nguội,qua,app",Nộp phạt nguội qua app được không?|Tôi muốn hỏi về nộp phạt nguội qua app được không|Nộp phạt nguội qua app được không trong dịch vụ Nộp phạt giao thông?,active
dich_vu__nhan_tien_kieu_hoi__prob_1,Hướng dẫn sử dụng dịch vụ Nhận tiền kiều hối,Thông tin chi tiết về hướng dẫn sử dụng dịch vụ nhận tiền kiều hối trong dịch vụ Nhận tiền kiều hối trên ứng dụng VNPT Money,huong_dan_su_dung_dich_vu_nhan_tien_kieu_hoi,"Nhận tiền kiều hối,Hướng,dẫn,sử,dụng,Nhận,tiền,kiều,hối",Hướng dẫn sử dụng dịch vụ Nhận tiền kiều hối?|Làm sao để sử dụng dịch vụ nhận tiền kiều hối?|Cách sử dụng dịch vụ nhận tiền kiều hối trên VNPT Money?,active
dich_vu__nhan_tien_kieu_hoi__prob_2,Kiểm tra lịch sử giao dịch Nhận tiền kiều hối,Thông tin chi tiết về kiểm tra lịch sử giao dịch nhận tiền kiều hối trong dịch vụ Nhận tiền kiều hối trên ứng dụng VNPT Money,kiem_tra_lich_su_giao_dich_nhan_tien_kieu_hoi,"Nhận tiền kiều hối,Kiểm,tra,lịch,sử,giao,Nhận,tiền,kiều,hối",Kiểm tra lịch sử giao dịch Nhận tiền kiều hối?|Xem lịch sử giao dịch nhận tiền kiều hối ở đâu?|Tra cứu lịch sử giao dịch nhận tiền kiều hối?,active
dich_vu__nhan_tien_kieu_hoi__prob_3,Lỗi thanh toán Nhận tiền kiều hối bị treo,Thông tin chi tiết về lỗi thanh toán nhận tiền kiều hối bị treo trong dịch vụ Nhận tiền kiều hối trên ứng dụng VNPT Money,loi_thanh_toan_nhan_tien_kieu_hoi_bi_treo,"Nhận tiền kiều hối,Lỗi,thanh,toán,Nhận,tiền,kiều,hối,treo","Lỗi thanh toán Nhận tiền kiều hối bị treo?|Tôi gặp tình huống lỗi thanh toán nhận tiền kiều hối bị treo, phải làm sao?|Xử lý khi Nhận tiền kiều hối bị lỗi?",active
